OrderID,CustomerID,CustomerName,Age,City,Email,Department,OrderDate,ProductCategory,PaymentMode,OrderStatus,UnitPrice,Quantity,DiscountPct,Revenue,Rating,IsReturningCustomer,is_price_outlier,OrderMonth,OrderYear,CityTier,AgeGroup
ORD502156,CUST102156,Amit Joshi,41.0,Mumbai,amit.joshi@gmail.com,Engineering,2022-07-03,Apparel,COD,Cancelled,2060.57,3.0,0,6181.71,4.0,False,False,7,2022,Tier 1,36-45
ORD516140,CUST116140,Swati Menon,23.0,Chennai,swati.menon@yahoo.com,Not Applicable,2022-01-31,Electronics,Debit Card,Cancelled,1163.4,3.0,20,2792.16,4.0,True,False,1,2022,Tier 1,18-25
ORD507664,CUST107664,Aditya Das,48.0,Bangalore,aditya.das@yahoo.com,Not Applicable,2023-06-10,Books,COD,Cancelled,4021.19,5.0,0,20105.95,1.0,True,False,6,2023,Tier 1,46-55
ORD502594,CUST102594,Sanjay Kulkarni,41.0,Chennai,sanjay.kulkarni@yahoo.com,Engineering,2024-06-26,Home & Kitchen,Credit Card,In Progress,601.66,5.0,0,3008.3,4.0,True,False,6,2024,Tier 1,36-45
ORD501371,CUST101371,Isha Desai,53.0,Mumbai,isha.desai@yahoo.com,Sales,2022-04-06,Electronics,Debit Card,Cancelled,2019.55,4.0,5,7674.29,4.0,False,False,4,2022,Tier 1,46-55
ORD503975,CUST103975,Aditya Verma,55.0,Delhi,aditya.verma@gmail.com,Not Applicable,2024-05-06,Groceries,Credit Card,Completed,3432.15,3.0,0,10296.45,4.0,False,False,5,2024,Tier 1,46-55
ORD501005,CUST101005,Ritika Dutta,62.0,Bangalore,ritika.dutta@yahoo.com,Not Applicable,2023-07-29,Books,Net Banking,Cancelled,1974.99,2.0,5,3752.48,2.0,False,False,7,2023,Tier 1,56+
ORD518890,CUST118890,Rahul Desai,36.0,Mumbai,rahul.desai@gmail.com,Not Applicable,2023-08-20,Sports,Net Banking,Cancelled,5838.21,4.0,5,22185.2,2.0,False,True,8,2023,Tier 1,36-45
ORD513292,CUST113292,Kavya Ghosh,51.0,Noida,kavya.ghosh@gmail.com,Marketing,2022-02-06,Electronics,Credit Card,Completed,199.15,5.0,10,896.18,5.0,False,False,2,2022,Tier 2,46-55
ORD500290,CUST100290,Pallavi Kapoor,42.0,Bangalore,pallavi.kapoor@yahoo.com,Not Applicable,2025-01-24,Beauty,UPI,Completed,8154.61,3.0,20,19571.06,4.0,True,True,1,2025,Tier 1,36-45
ORD501308,CUST101308,Sourav Singh,45.0,Bangalore,sourav.singh@gmail.com,Not Applicable,2025-05-08,Home & Kitchen,COD,Completed,802.54,2.0,10,1444.57,4.0,True,False,5,2025,Tier 1,36-45
ORD506514,CUST106514,Manish Reddy,54.0,Chennai,manish.reddy@gmail.com,Engineering,2023-06-05,Furniture,COD,Pending,1908.82,3.0,0,5726.46,4.0,True,False,6,2023,Tier 1,46-55
ORD517170,CUST117170,Amit Mishra,40.0,Mumbai,amit.mishra@gmail.com,Engineering,2023-10-09,Apparel,Debit Card,Cancelled,1352.13,5.0,5,6422.62,4.0,False,False,10,2023,Tier 1,36-45
ORD506074,CUST106074,Pooja Dutta,53.0,Pune,pooja.dutta@gmail.com,Sales,2023-04-08,Books,Net Banking,Cancelled,310.15,1.0,15,263.63,5.0,True,False,4,2023,Tier 1,46-55
ORD508525,CUST108525,Tanvi Bhatt,25.0,Delhi,tanvi.bhatt@yahoo.com,Not Applicable,2022-12-01,Groceries,Credit Card,Completed,959.6,1.0,15,815.66,4.0,True,False,12,2022,Tier 1,18-25
ORD505931,CUST105931,Rohan Agarwal,50.0,Bangalore,rohan.agarwal@gmail.com,Not Applicable,2022-04-04,Electronics,Credit Card,Completed,1026.44,3.0,0,3079.32,4.0,True,False,4,2022,Tier 1,46-55
ORD504481,CUST104481,Riya Pillai,61.0,Chennai,riya.pillai@gmail.com,Not Applicable,2025-04-13,Home & Kitchen,Debit Card,Pending,1362.1,5.0,0,6810.5,,True,False,4,2025,Tier 1,56+
ORD514160,CUST114160,Harsh Ghosh,41.0,Bangalore,harsh.ghosh@yahoo.com,Not Applicable,2022-11-01,Electronics,COD,In Progress,2203.33,2.0,0,4406.66,4.0,True,False,11,2022,Tier 1,36-45
ORD502188,CUST102188,Rahul Menon,26.0,Bangalore,rahul.menon@yahoo.com,Sales,2024-09-14,Electronics,Net Banking,In Progress,1331.01,3.0,0,3993.03,4.0,True,False,9,2024,Tier 1,26-35
ORD508858,CUST108858,Nikhil Singh,40.0,Kolkata,nikhil.singh@gmail.com,Engineering,2023-11-04,Beauty,UPI,Completed,1577.7,1.0,20,1262.16,5.0,False,False,11,2023,Tier 1,36-45
ORD512338,CUST112338,Neha Sen,62.0,Pune,neha.sen@yahoo.com,Sales,2023-10-20,Beauty,Debit Card,Cancelled,1660.68,2.0,20,2657.09,5.0,True,False,10,2023,Tier 1,56+
ORD517285,CUST117285,Riya Roy,62.0,Bangalore,riya.roy@gmail.com,Not Applicable,2025-02-02,Home & Kitchen,Net Banking,Cancelled,531.72,2.0,0,1063.44,1.0,False,False,2,2025,Tier 1,56+
ORD513054,CUST113054,Arjun Agarwal,25.0,Noida,arjun.agarwal@gmail.com,Engineering,2025-04-17,Books,COD,In Progress,3176.77,4.0,10,11436.37,3.0,True,False,4,2025,Tier 2,18-25
ORD515749,CUST115749,Ishita Chatterjee,57.0,Bangalore,ishita.chatterjee@yahoo.com,Not Applicable,2025-06-20,Furniture,Net Banking,In Progress,289.66,4.0,15,984.84,4.0,True,False,6,2025,Tier 1,56+
ORD518919,CUST118919,Tanvi Bose,45.0,Gurgaon,tanvi.bose@gmail.com,Sales,2024-03-11,Beauty,Debit Card,Completed,757.53,3.0,15,1931.7,4.0,True,False,3,2024,Tier 2,36-45
ORD503773,CUST103773,Nandini Sen,35.0,Delhi,nandini.sen@yahoo.com,Not Applicable,2023-07-07,Furniture,Net Banking,Cancelled,629.89,4.0,10,2267.6,5.0,True,False,7,2023,Tier 1,26-35
ORD513971,CUST113971,Manish Trivedi,62.0,Hyderabad,manish.trivedi@yahoo.com,Finance,2023-08-23,Books,COD,Completed,693.96,5.0,0,3469.8,4.0,False,False,8,2023,Tier 1,56+
ORD501492,CUST101492,Divya Mishra,27.0,Bangalore,divya.mishra@gmail.com,Not Applicable,2024-01-08,Home & Kitchen,Net Banking,In Progress,399.44,3.0,0,1198.32,5.0,True,False,1,2024,Tier 1,26-35
ORD503575,CUST103575,Vikram Reddy,26.0,Noida,vikram.reddy@gmail.com,Marketing,2023-11-18,Furniture,Credit Card,Returned,2853.39,3.0,15,7276.14,3.0,True,False,11,2023,Tier 2,26-35
ORD501402,CUST101402,Isha Menon,62.0,Pune,isha.menon@gmail.com,Not Applicable,2025-05-29,Electronics,UPI,Returned,529.62,3.0,20,1271.09,1.0,True,False,5,2025,Tier 1,56+
ORD514438,CUST114438,Pooja Bhatt,30.0,Gurgaon,pooja.bhatt@yahoo.com,Not Applicable,2022-08-25,Home & Kitchen,COD,Completed,625.07,3.0,10,1687.69,4.0,False,False,8,2022,Tier 2,26-35
ORD505705,CUST105705,Divya Dutta,51.0,Bangalore,divya.dutta@yahoo.com,Not Applicable,2024-12-16,Books,Debit Card,Cancelled,222.44,1.0,0,222.44,4.0,False,False,12,2024,Tier 1,46-55
ORD513101,CUST113101,Kavya Trivedi,38.0,Delhi,kavya.trivedi@gmail.com,Finance,2022-07-11,Electronics,Net Banking,Completed,2132.15,3.0,15,5436.98,5.0,True,False,7,2022,Tier 1,36-45
ORD518067,CUST118067,Gaurav Patel,40.0,Mumbai,gaurav.patel@gmail.com,Not Applicable,2023-11-30,Beauty,Credit Card,In Progress,1514.6,1.0,0,1514.6,4.0,False,False,11,2023,Tier 1,36-45
ORD508624,CUST108624,Pooja Menon,31.0,Delhi,pooja.menon@gmail.com,Not Applicable,2025-01-24,Beauty,COD,Pending,163.47,5.0,10,735.62,4.0,True,False,1,2025,Tier 1,26-35
ORD506918,CUST106918,Riya Dutta,59.0,Ahmedabad,riya.dutta@yahoo.com,Not Applicable,2022-01-15,Apparel,UPI,Completed,3125.38,1.0,15,2656.57,4.0,False,False,1,2022,Tier 2,56+
ORD511325,CUST111325,Simran Singh,59.0,Noida,simran.singh@gmail.com,Not Applicable,2022-01-30,Groceries,Credit Card,In Progress,288.0,3.0,20,691.2,2.0,False,False,1,2022,Tier 2,56+
ORD503682,CUST103682,Meera Nair,59.0,Kolkata,meera.nair@gmail.com,Engineering,2022-05-12,Beauty,Net Banking,Completed,863.47,2.0,0,1726.94,4.0,True,False,5,2022,Tier 1,56+
ORD502108,CUST102108,Ritika Singh,46.0,Hyderabad,ritika.singh@yahoo.com,Not Applicable,2025-04-05,Furniture,COD,In Progress,3470.02,5.0,20,13880.08,4.0,True,False,4,2025,Tier 1,46-55
ORD507942,CUST107942,Harsh Verma,54.0,Mumbai,harsh.verma@gmail.com,Marketing,2022-03-11,Electronics,UPI,In Progress,5057.41,1.0,20,4045.93,5.0,False,True,3,2022,Tier 1,46-55
ORD507935,CUST107935,Payal Desai,33.0,Bangalore,payal.desai@gmail.com,Not Applicable,2025-02-15,Electronics,UPI,Cancelled,1639.76,5.0,20,6559.04,4.0,True,False,2,2025,Tier 1,26-35
ORD512278,CUST112278,Nandini Mukherjee,26.0,Kolkata,nandini.mukherjee@yahoo.com,Not Applicable,2024-06-30,Apparel,Debit Card,Cancelled,2714.98,1.0,5,2579.23,5.0,True,False,6,2024,Tier 1,26-35
ORD500042,CUST100042,Payal Kulkarni,39.0,Ahmedabad,payal.kulkarni@gmail.com,Not Applicable,2023-05-15,Toys,COD,Cancelled,8775.88,2.0,0,17551.76,,True,True,5,2023,Tier 2,36-45
ORD512836,CUST112836,Ananya Reddy,21.0,Mumbai,ananya.reddy@gmail.com,HR,2022-01-06,Books,UPI,Completed,422.4,1.0,0,422.4,3.0,False,False,1,2022,Tier 1,18-25
ORD507686,CUST107686,Anjali Mukherjee,64.0,Kolkata,anjali.mukherjee@gmail.com,HR,2023-08-03,Books,UPI,Completed,580.69,2.0,10,1045.24,1.0,True,False,8,2023,Tier 1,56+
ORD515036,CUST115036,Sneha Patel,21.0,Pune,sneha.patel@yahoo.com,Not Applicable,2023-01-27,Home & Kitchen,Credit Card,Pending,1801.59,2.0,10,3242.86,5.0,False,False,1,2023,Tier 1,18-25
ORD508773,CUST108773,Rohan Bose,38.0,Delhi,rohan.bose@yahoo.com,Sales,2025-03-01,Books,Net Banking,Cancelled,6972.26,5.0,0,34861.3,4.0,True,True,3,2025,Tier 1,36-45
ORD514548,CUST114548,Payal Iyer,49.0,Bangalore,payal.iyer@gmail.com,Sales,2025-02-16,Beauty,Net Banking,Cancelled,1654.04,4.0,10,5954.54,2.0,True,False,2,2025,Tier 1,46-55
ORD502976,CUST102976,Pooja Reddy,40.0,Ahmedabad,pooja.reddy@yahoo.com,Not Applicable,2022-09-02,Home & Kitchen,Debit Card,Returned,522.39,3.0,0,1567.17,5.0,False,False,9,2022,Tier 2,36-45
ORD505608,CUST105608,Riya Ghosh,20.0,Bangalore,riya.ghosh@gmail.com,Not Applicable,2025-03-29,Electronics,COD,Completed,7177.87,2.0,0,14355.74,1.0,True,True,3,2025,Tier 1,18-25
ORD503474,CUST103474,Neha Mukherjee,26.0,Chennai,neha.mukherjee@gmail.com,Not Applicable,2023-11-19,Electronics,COD,Pending,533.8,1.0,0,533.8,4.0,True,False,11,2023,Tier 1,26-35
ORD503853,CUST103853,Aditya Mukherjee,44.0,Chennai,aditya.mukherjee@yahoo.com,Sales,2024-11-23,Electronics,COD,Returned,494.98,2.0,0,989.96,5.0,True,False,11,2024,Tier 1,36-45
ORD500412,CUST100412,Rohan Sharma,43.0,Chennai,rohan.sharma@yahoo.com,Not Applicable,2024-02-23,Electronics,COD,Cancelled,3318.82,2.0,0,6637.64,4.0,True,False,2,2024,Tier 1,36-45
ORD511582,CUST111582,Gaurav Chowdhury,33.0,Gurgaon,gaurav.chowdhury@yahoo.com,Not Applicable,2024-05-07,Groceries,UPI,In Progress,2477.9,5.0,0,12389.5,2.0,True,False,5,2024,Tier 2,26-35
ORD519807,CUST119807,Manish Sharma,23.0,Kolkata,manish.sharma@gmail.com,Support,2024-04-17,Books,Debit Card,Completed,1246.09,1.0,10,1121.48,4.0,False,False,4,2024,Tier 1,18-25
ORD509405,CUST109405,Divya Ghosh,24.0,Kolkata,divya.ghosh@yahoo.com,Finance,2024-01-30,Electronics,Net Banking,Pending,908.38,3.0,0,2725.14,3.0,False,False,1,2024,Tier 1,18-25
ORD510391,CUST110391,Pooja Bhatt,44.0,Delhi,pooja.bhatt@yahoo.com,Not Applicable,2024-04-25,Home & Kitchen,Debit Card,Cancelled,361.72,4.0,0,1446.88,4.0,False,False,4,2024,Tier 1,36-45
ORD511576,CUST111576,Tanvi Sen,42.0,Kolkata,tanvi.sen@yahoo.com,Not Applicable,2024-02-24,Sports,Net Banking,Cancelled,3501.06,1.0,15,2975.9,4.0,True,False,2,2024,Tier 1,36-45
ORD515253,CUST115253,Vikram Rao,60.0,Mumbai,vikram.rao@gmail.com,HR,2025-01-30,Sports,Credit Card,Returned,848.65,3.0,10,2291.36,4.0,True,False,1,2025,Tier 1,56+
ORD506924,CUST106924,Amit Pillai,34.0,Mumbai,amit.pillai@gmail.com,Engineering,2024-03-02,Books,UPI,Cancelled,1635.01,1.0,0,1635.01,4.0,True,False,3,2024,Tier 1,26-35
ORD510930,CUST110930,Nikhil Agarwal,64.0,Mumbai,nikhil.agarwal@gmail.com,Not Applicable,2024-06-24,Apparel,UPI,Completed,1102.72,4.0,0,4410.88,4.0,False,False,6,2024,Tier 1,56+
ORD517366,CUST117366,Pallavi Bose,18.0,Delhi,pallavi.bose@yahoo.com,Finance,2023-09-26,Beauty,Net Banking,Cancelled,871.61,5.0,20,3486.44,5.0,True,False,9,2023,Tier 1,18-25
ORD500133,CUST100133,Rahul Sen,22.0,Bangalore,rahul.sen@gmail.com,Not Applicable,2025-02-01,Sports,COD,Cancelled,740.35,1.0,0,740.35,5.0,True,False,2,2025,Tier 1,18-25
ORD503176,CUST103176,Pallavi Patel,57.0,Chennai,pallavi.patel@yahoo.com,Not Applicable,2025-07-15,Apparel,Net Banking,Pending,2659.37,5.0,15,11302.32,4.0,True,False,7,2025,Tier 1,56+
ORD502457,CUST102457,Arjun Kapoor,35.0,Bangalore,arjun.kapoor@gmail.com,Not Applicable,2025-07-21,Groceries,Net Banking,Cancelled,205.51,1.0,0,205.51,4.0,True,False,7,2025,Tier 1,26-35
ORD510398,CUST110398,Ravi Trivedi,57.0,Gurgaon,ravi.trivedi@yahoo.com,Not Applicable,2024-04-29,Home & Kitchen,UPI,Completed,344.24,2.0,0,688.48,3.0,True,False,4,2024,Tier 2,56+
ORD503471,CUST103471,Divya Gupta,42.0,Kolkata,divya.gupta@gmail.com,Not Applicable,2024-04-10,Home & Kitchen,Credit Card,Completed,441.75,5.0,0,2208.75,2.0,False,False,4,2024,Tier 1,36-45
ORD514706,CUST114706,Riya Mukherjee,57.0,Bangalore,riya.mukherjee@yahoo.com,Sales,2022-04-07,Home & Kitchen,UPI,Cancelled,305.35,1.0,10,274.82,4.0,False,False,4,2022,Tier 1,56+
ORD507120,CUST107120,Swati Mukherjee,29.0,Delhi,swati.mukherjee@gmail.com,Not Applicable,2025-02-23,Home & Kitchen,COD,Completed,2623.24,4.0,20,8394.37,1.0,True,False,2,2025,Tier 1,26-35
ORD510016,CUST110016,Divya Saxena,39.0,Chennai,divya.saxena@gmail.com,Not Applicable,2022-02-19,Electronics,Debit Card,Completed,1501.69,3.0,10,4054.56,4.0,False,False,2,2022,Tier 1,36-45
ORD505717,CUST105717,Abhishek Das,63.0,Kolkata,abhishek.das@yahoo.com,Engineering,2022-05-17,Furniture,COD,Completed,243.25,1.0,15,206.76,5.0,True,False,5,2022,Tier 1,56+
ORD502728,CUST102728,Vikram Mukherjee,60.0,Ahmedabad,vikram.mukherjee@yahoo.com,Not Applicable,2025-02-11,Sports,UPI,Cancelled,423.27,2.0,15,719.56,5.0,False,False,2,2025,Tier 2,56+
ORD519815,CUST119815,Manish Chatterjee,53.0,Delhi,manish.chatterjee@gmail.com,Engineering,2025-04-23,Toys,Net Banking,Cancelled,696.84,3.0,0,2090.52,5.0,False,False,4,2025,Tier 1,46-55
ORD511629,CUST111629,Anjali Bhatt,50.0,Kolkata,anjali.bhatt@gmail.com,Not Applicable,2023-09-02,Beauty,Debit Card,Completed,554.37,2.0,15,942.43,4.0,True,False,9,2023,Tier 1,46-55
ORD503419,CUST103419,Neha Roy,64.0,Gurgaon,neha.roy@gmail.com,HR,2025-06-05,Electronics,Net Banking,Pending,765.77,1.0,0,765.77,5.0,True,False,6,2025,Tier 2,56+
ORD515087,CUST115087,Meera Chowdhury,29.0,Delhi,meera.chowdhury@gmail.com,Not Applicable,2024-08-18,Books,Net Banking,Pending,3210.24,3.0,5,9149.18,5.0,False,False,8,2024,Tier 1,26-35
ORD511880,CUST111880,Neha Mishra,61.0,Chennai,neha.mishra@yahoo.com,Engineering,2022-10-05,Electronics,COD,Cancelled,4040.03,4.0,15,13736.1,4.0,False,False,10,2022,Tier 1,56+
ORD505424,CUST105424,  SHREYA PATEL  ,37.0,Kolkata,shreya.patel@yahoo.com,Not Applicable,2023-06-20,Furniture,Net Banking,In Progress,296.43,1.0,0,296.43,3.0,False,False,6,2023,Tier 1,36-45
ORD508983,CUST108983,Swati Singh,35.0,Delhi,swati.singh@yahoo.com,Not Applicable,2023-08-16,Home & Kitchen,Net Banking,Pending,789.71,2.0,10,1421.48,5.0,False,False,8,2023,Tier 1,26-35
ORD516591,CUST116591,Kavya Das,35.0,Pune,kavya.das@gmail.com,Not Applicable,2022-06-18,Furniture,Credit Card,In Progress,705.6,3.0,0,2116.8,5.0,True,False,6,2022,Tier 1,26-35
ORD505226,CUST105226,Amit Sen,41.0,Mumbai,amit.sen@yahoo.com,Engineering,2022-03-23,Books,Net Banking,Completed,599.64,4.0,15,2038.78,2.0,False,False,3,2022,Tier 1,36-45
ORD507971,CUST107971,Amit Mukherjee,21.0,Mumbai,amit.mukherjee@gmail.com,Finance,2025-05-01,Electronics,Net Banking,Completed,1111.89,5.0,5,5281.48,4.0,True,False,5,2025,Tier 1,18-25
ORD504970,CUST104970,Ravi Reddy,31.0,Delhi,ravi.reddy@yahoo.com,Not Applicable,2024-06-28,Beauty,COD,Completed,3642.48,5.0,5,17301.78,4.0,True,False,6,2024,Tier 1,26-35
ORD503659,CUST103659,Ravi Rao,61.0,Mumbai,ravi.rao@gmail.com,Not Applicable,2022-04-12,Sports,COD,Cancelled,5477.28,3.0,0,16431.84,3.0,False,True,4,2022,Tier 1,56+
ORD517094,CUST117094,Abhishek Chatterjee,48.0,Chennai,abhishek.chatterjee@yahoo.com,Not Applicable,2022-12-06,Apparel,Credit Card,Completed,846.18,4.0,10,3046.25,5.0,True,False,12,2022,Tier 1,46-55
ORD504503,CUST104503,Rahul Bhatt,41.0,Gurgaon,rahul.bhatt@gmail.com,Not Applicable,2024-03-03,Toys,Net Banking,Cancelled,1882.68,2.0,5,3577.09,,True,False,3,2024,Tier 2,36-45
ORD515721,CUST115721,Simran Sen,62.0,Chennai,simran.sen@gmail.com,Marketing,2024-11-08,Books,Credit Card,In Progress,663.77,1.0,0,663.77,4.0,False,False,11,2024,Tier 1,56+
ORD507606,CUST107606,Ishita Rao,62.0,Chennai,ishita.rao@gmail.com,Not Applicable,2023-10-29,Groceries,Credit Card,Pending,217.35,3.0,5,619.45,4.0,False,False,10,2023,Tier 1,56+
ORD508680,CUST108680,Riya Desai,59.0,Kolkata,riya.desai@gmail.com,Not Applicable,2023-03-05,Apparel,COD,In Progress,2394.99,1.0,0,2394.99,,False,False,3,2023,Tier 1,56+
ORD516960,CUST116960,Kavya Agarwal,41.0,Hyderabad,kavya.agarwal@gmail.com,Finance,2023-02-22,Furniture,COD,Pending,1714.21,5.0,0,8571.05,4.0,True,False,2,2023,Tier 1,36-45
ORD501561,CUST101561,  ADITYA GUPTA  ,36.0,Ahmedabad,aditya.gupta@yahoo.com,Not Applicable,2023-11-01,Home & Kitchen,UPI,Cancelled,460.91,4.0,10,1659.28,4.0,True,False,11,2023,Tier 2,36-45
ORD511282,CUST111282,Gaurav Chatterjee,21.0,Delhi,gaurav.chatterjee@gmail.com,Engineering,2023-05-16,Furniture,UPI,Pending,600.56,1.0,0,600.56,5.0,True,False,5,2023,Tier 1,18-25
ORD509518,CUST109518,Swati Bose,36.0,Mumbai,swati.bose@gmail.com,Not Applicable,2022-08-26,Groceries,Debit Card,Returned,3028.08,4.0,15,10295.47,4.0,False,False,8,2022,Tier 1,36-45
ORD517220,CUST117220,Deepak Saxena,49.0,Pune,deepak.saxena@gmail.com,Not Applicable,2025-06-08,Toys,Net Banking,Returned,4146.26,4.0,10,14926.54,5.0,True,False,6,2025,Tier 1,46-55
ORD502104,CUST102104,Harsh Reddy,27.0,Bangalore,harsh.reddy@yahoo.com,Not Applicable,2024-07-02,Home & Kitchen,UPI,Returned,996.42,3.0,0,2989.26,5.0,True,False,7,2024,Tier 1,26-35
ORD503238,CUST103238,Simran Bose,57.0,Kolkata,simran.bose@gmail.com,Not Applicable,2023-10-01,Beauty,COD,Pending,1478.11,2.0,0,2956.22,5.0,True,False,10,2023,Tier 1,56+
ORD514864,CUST114864,Neha Banerjee,58.0,Noida,neha.banerjee@gmail.com,Not Applicable,2025-02-01,Apparel,UPI,Cancelled,2371.26,2.0,5,4505.39,4.0,False,False,2,2025,Tier 2,56+
ORD516056,CUST116056,Priya Bhatt,49.0,Mumbai,priya.bhatt@gmail.com,Not Applicable,2024-10-13,Electronics,Net Banking,Cancelled,1550.57,2.0,15,2635.97,5.0,True,False,10,2024,Tier 1,46-55
ORD507310,CUST107310,Sourav Nair,63.0,Bangalore,sourav.nair@gmail.com,Not Applicable,2024-06-15,Electronics,Credit Card,Pending,681.36,1.0,0,681.36,2.0,True,False,6,2024,Tier 1,56+
ORD510019,CUST110019,Ishita Joshi,61.0,Bangalore,ishita.joshi@gmail.com,Engineering,2024-03-18,Toys,UPI,Cancelled,149.83,4.0,20,479.46,3.0,False,False,3,2024,Tier 1,56+
ORD506252,CUST106252,Aditya Dutta,62.0,Kolkata,aditya.dutta@gmail.com,Not Applicable,2024-06-06,Electronics,Net Banking,Pending,359.78,4.0,5,1367.16,5.0,True,False,6,2024,Tier 1,56+
ORD511910,CUST111910,Varun Dutta,42.0,Mumbai,varun.dutta@gmail.com,HR,2024-03-19,Groceries,Debit Card,Cancelled,620.78,1.0,5,589.74,5.0,False,False,3,2024,Tier 1,36-45
ORD514067,CUST114067,Rahul Mukherjee,61.0,Ahmedabad,rahul.mukherjee@yahoo.com,Not Applicable,2023-06-13,Sports,Net Banking,Completed,1665.36,3.0,5,4746.28,5.0,True,False,6,2023,Tier 2,56+
ORD503732,CUST103732,Aarav Das,43.0,Kolkata,aarav.das@gmail.com,Not Applicable,2025-07-24,Toys,COD,Pending,5365.07,5.0,20,21460.28,1.0,False,True,7,2025,Tier 1,36-45
ORD506867,CUST106867,Rahul Mukherjee,56.0,Bangalore,rahul.mukherjee@yahoo.com,Not Applicable,2024-10-02,Apparel,UPI,Cancelled,1389.18,3.0,0,4167.54,1.0,True,False,10,2024,Tier 1,56+
ORD517071,CUST117071,Swati Chatterjee,53.0,Ahmedabad,swati.chatterjee@gmail.com,Sales,2023-08-26,Groceries,Credit Card,Completed,224.02,1.0,0,224.02,,True,False,8,2023,Tier 2,46-55
ORD513647,CUST113647,Deepak Pillai,33.0,Mumbai,deepak.pillai@yahoo.com,Not Applicable,2025-04-09,Groceries,Net Banking,Pending,204.2,3.0,10,551.34,,True,False,4,2025,Tier 1,26-35
ORD504250,CUST104250,Manish Nair,53.0,Mumbai,manish.nair@yahoo.com,Not Applicable,2024-01-26,Beauty,Net Banking,Completed,384.68,4.0,20,1230.98,4.0,False,False,1,2024,Tier 1,46-55
ORD513916,CUST113916,Nikhil Pillai,58.0,Gurgaon,nikhil.pillai@gmail.com,Not Applicable,2023-12-09,Electronics,Net Banking,Cancelled,1563.2,4.0,20,5002.24,4.0,True,False,12,2023,Tier 2,56+
ORD511832,CUST111832,Riya Das,34.0,Pune,riya.das@yahoo.com,Not Applicable,2025-10-04,Sports,UPI,In Progress,3248.6,2.0,0,6497.2,5.0,False,False,10,2025,Tier 1,26-35
ORD515408,CUST115408,Sanjay Roy,21.0,Kolkata,sanjay.roy@yahoo.com,Not Applicable,2023-07-10,Toys,Credit Card,Cancelled,805.05,4.0,0,3220.2,4.0,False,False,7,2023,Tier 1,18-25
ORD509220,CUST109220,Payal Sharma,24.0,Chennai,payal.sharma@gmail.com,Not Applicable,2022-09-23,Books,Debit Card,Cancelled,5745.2,4.0,20,18384.64,4.0,False,True,9,2022,Tier 1,18-25
ORD510395,CUST110395,Priya Patel,34.0,Bangalore,priya.patel@gmail.com,Not Applicable,2024-12-24,Beauty,Net Banking,Completed,705.73,1.0,5,670.44,5.0,False,False,12,2024,Tier 1,26-35
ORD508591,CUST108591,Ishita Ghosh,23.0,Ahmedabad,ishita.ghosh@gmail.com,Not Applicable,2024-10-27,Furniture,COD,Completed,2209.99,3.0,5,6298.47,4.0,True,False,10,2024,Tier 2,18-25
ORD502059,CUST102059,Rahul Reddy,35.0,Kolkata,rahul.reddy@gmail.com,Finance,2022-12-01,Electronics,Net Banking,Pending,126.75,4.0,0,507.0,5.0,True,False,12,2022,Tier 1,26-35
ORD513963,CUST113963,Vikram Pillai,58.0,Bangalore,,Not Applicable,2022-12-22,Books,UPI,Cancelled,1284.81,3.0,15,3276.27,5.0,False,False,12,2022,Tier 1,56+
ORD512419,CUST112419,Simran Mishra,30.0,Delhi,simran.mishra@yahoo.com,Support,2024-05-06,Groceries,Net Banking,Returned,283.39,3.0,0,850.17,3.0,True,False,5,2024,Tier 1,26-35
ORD509358,CUST109358,  TANVI KULKARNI  ,23.0,Bangalore,tanvi.kulkarni@yahoo.com,Not Applicable,2022-06-22,Toys,COD,Cancelled,309.83,3.0,10,836.54,5.0,True,False,6,2022,Tier 1,18-25
ORD514691,CUST114691,Manish Ghosh,57.0,Chennai,manish.ghosh@yahoo.com,Not Applicable,2024-08-29,Sports,Net Banking,In Progress,432.07,1.0,5,410.47,4.0,False,False,8,2024,Tier 1,56+
ORD515720,CUST115720,Manish Patel,25.0,Chennai,manish.patel@yahoo.com,Marketing,2024-09-15,Toys,UPI,Completed,116.42,3.0,15,296.87,4.0,True,False,9,2024,Tier 1,18-25
ORD510107,CUST110107,Ritika Mishra,39.0,Mumbai,ritika.mishra@yahoo.com,Not Applicable,2024-10-01,Home & Kitchen,Net Banking,In Progress,273.24,1.0,5,259.58,5.0,True,False,10,2024,Tier 1,36-45
ORD518896,CUST118896,Tanvi Mukherjee,61.0,Kolkata,tanvi.mukherjee@gmail.com,Not Applicable,2025-12-07,Apparel,COD,Cancelled,1762.16,2.0,0,3524.32,5.0,True,False,12,2025,Tier 1,56+
ORD517355,CUST117355,Meera Singh,18.0,Delhi,meera.singh@gmail.com,Not Applicable,2022-04-22,Electronics,COD,Returned,1325.26,3.0,20,3180.62,5.0,True,False,4,2022,Tier 1,18-25
ORD509270,CUST109270,Simran Bose,58.0,Hyderabad,simran.bose@gmail.com,Finance,2024-06-24,Apparel,Debit Card,Completed,695.56,5.0,0,3477.8,5.0,True,False,6,2024,Tier 1,56+
ORD517454,CUST117454,Riya Chatterjee,22.0,Kolkata,riya.chatterjee@yahoo.com,Not Applicable,2023-06-22,Beauty,COD,In Progress,528.03,3.0,0,1584.09,5.0,False,False,6,2023,Tier 1,18-25
